f4d00c290325935186f75f1206d16397cc157ced,3d136d78a0634dbe934b0cce8411c5ea7f1913fc,src/main/java/org/jsoup/internal/StringUtil.java,src/main/java/org/jsoup/internal/StringUtil.java
f4d00c290325935186f75f1206d16397cc157ced,3d136d78a0634dbe934b0cce8411c5ea7f1913fc,src/main/java/org/jsoup/nodes/LeafNode.java,src/main/java/org/jsoup/nodes/LeafNode.java
f4d00c290325935186f75f1206d16397cc157ced,3d136d78a0634dbe934b0cce8411c5ea7f1913fc,src/main/java/org/jsoup/nodes/TextNode.java,src/main/java/org/jsoup/nodes/TextNode.java
3d136d78a0634dbe934b0cce8411c5ea7f1913fc,d8fff2de1676e50557a1d6356e6599b6df180598,src/main/java/org/jsoup/parser/ParseErrorList.java,src/main/java/org/jsoup/parser/ParseErrorList.java
d8fff2de1676e50557a1d6356e6599b6df180598,59201d92f5c5e44b8a6b19fab60fd80495e705cb,src/main/java/org/jsoup/nodes/Attribute.java,src/main/java/org/jsoup/nodes/Attribute.java
d8fff2de1676e50557a1d6356e6599b6df180598,59201d92f5c5e44b8a6b19fab60fd80495e705cb,src/main/java/org/jsoup/select/StructuralEvaluator.java,src/main/java/org/jsoup/select/StructuralEvaluator.java
59201d92f5c5e44b8a6b19fab60fd80495e705cb,22f05e8fbbc29e05d678de05dd0913529fbd1a37,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
22f05e8fbbc29e05d678de05dd0913529fbd1a37,f24175e49e4359631cba640f7effaf5327094619,src/test/java/org/jsoup/nodes/ElementTest.java,src/test/java/org/jsoup/nodes/ElementTest.java
f24175e49e4359631cba640f7effaf5327094619,4d0f93d090719b87a1d26b100c66ba69bcc80951,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
f24175e49e4359631cba640f7effaf5327094619,4d0f93d090719b87a1d26b100c66ba69bcc80951,src/main/java/org/jsoup/nodes/TextNode.java,src/main/java/org/jsoup/nodes/TextNode.java
f24175e49e4359631cba640f7effaf5327094619,4d0f93d090719b87a1d26b100c66ba69bcc80951,src/test/java/org/jsoup/nodes/ElementTest.java,src/test/java/org/jsoup/nodes/ElementTest.java
f24175e49e4359631cba640f7effaf5327094619,4d0f93d090719b87a1d26b100c66ba69bcc80951,src/test/java/org/jsoup/parser/HtmlParserTest.java,src/test/java/org/jsoup/parser/HtmlParserTest.java
f24175e49e4359631cba640f7effaf5327094619,4d0f93d090719b87a1d26b100c66ba69bcc80951,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java
ddfdc5b56fe0b7e8cb784c4617fd100adf9ca492,180fe95df9519d2db39c3764a4c2116c4275c153,src/main/java/org/jsoup/helper/Consumer.java,src/main/java/org/jsoup/helper/Consumer.java
180fe95df9519d2db39c3764a4c2116c4275c153,b236d07ee7893c39e45421f79e220fdee0d90e32,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
180fe95df9519d2db39c3764a4c2116c4275c153,b236d07ee7893c39e45421f79e220fdee0d90e32,src/main/java/org/jsoup/nodes/Node.java,src/main/java/org/jsoup/nodes/Node.java
b236d07ee7893c39e45421f79e220fdee0d90e32,e64a03a54c03f4c7c9389e2aa5214878927c564d,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
b236d07ee7893c39e45421f79e220fdee0d90e32,e64a03a54c03f4c7c9389e2aa5214878927c564d,src/main/java/org/jsoup/nodes/Node.java,src/main/java/org/jsoup/nodes/Node.java
b236d07ee7893c39e45421f79e220fdee0d90e32,e64a03a54c03f4c7c9389e2aa5214878927c564d,src/test/java/org/jsoup/nodes/ElementTest.java,src/test/java/org/jsoup/nodes/ElementTest.java
b236d07ee7893c39e45421f79e220fdee0d90e32,e64a03a54c03f4c7c9389e2aa5214878927c564d,src/test/java/org/jsoup/nodes/NodeTest.java,src/test/java/org/jsoup/nodes/NodeTest.java
2bad736e9a18bab0b4660423b0eb3c4dc961a312,6c7679ce2f00a517717962fc896d80ff5b50d4be,src/main/java/org/jsoup/select/NodeTraversor.java,src/main/java/org/jsoup/select/NodeTraversor.java
2bad736e9a18bab0b4660423b0eb3c4dc961a312,6c7679ce2f00a517717962fc896d80ff5b50d4be,src/main/java/org/jsoup/select/NodeVisitor.java,src/main/java/org/jsoup/select/NodeVisitor.java
2bad736e9a18bab0b4660423b0eb3c4dc961a312,6c7679ce2f00a517717962fc896d80ff5b50d4be,src/test/java/org/jsoup/select/TraversorTest.java,src/test/java/org/jsoup/select/TraversorTest.java
6c7679ce2f00a517717962fc896d80ff5b50d4be,bfdd534b55aef4942582acb01287ba6431a04fa0,src/main/java/org/jsoup/select/NodeFilter.java,src/main/java/org/jsoup/select/NodeFilter.java
6c7679ce2f00a517717962fc896d80ff5b50d4be,bfdd534b55aef4942582acb01287ba6431a04fa0,src/main/java/org/jsoup/select/NodeVisitor.java,src/main/java/org/jsoup/select/NodeVisitor.java
6c7679ce2f00a517717962fc896d80ff5b50d4be,bfdd534b55aef4942582acb01287ba6431a04fa0,src/test/java/org/jsoup/nodes/ElementTest.java,src/test/java/org/jsoup/nodes/ElementTest.java
6c7679ce2f00a517717962fc896d80ff5b50d4be,bfdd534b55aef4942582acb01287ba6431a04fa0,src/test/java/org/jsoup/select/TraversorTest.java,src/test/java/org/jsoup/select/TraversorTest.java
bfdd534b55aef4942582acb01287ba6431a04fa0,4535a57711d160318d8716618d8b9c5d6fd02394,src/main/java/org/jsoup/select/Evaluator.java,src/main/java/org/jsoup/select/Evaluator.java
4535a57711d160318d8716618d8b9c5d6fd02394,ab1d80bbe65788925f798d4313361285b1e7216c,src/main/java/org/jsoup/select/Evaluator.java,src/main/java/org/jsoup/select/Evaluator.java
4535a57711d160318d8716618d8b9c5d6fd02394,ab1d80bbe65788925f798d4313361285b1e7216c,src/main/java/org/jsoup/select/QueryParser.java,src/main/java/org/jsoup/select/QueryParser.java
4535a57711d160318d8716618d8b9c5d6fd02394,ab1d80bbe65788925f798d4313361285b1e7216c,src/main/java/org/jsoup/select/Selector.java,src/main/java/org/jsoup/select/Selector.java
4535a57711d160318d8716618d8b9c5d6fd02394,ab1d80bbe65788925f798d4313361285b1e7216c,src/test/java/org/jsoup/select/SelectorTest.java,src/test/java/org/jsoup/select/SelectorTest.java
ab1d80bbe65788925f798d4313361285b1e7216c,027c70c94368c2793a42c0532d29f4e05a0307f8,src/main/java/org/jsoup/select/QueryParser.java,src/main/java/org/jsoup/select/QueryParser.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/main/java/org/jsoup/select/Evaluator.java,src/main/java/org/jsoup/select/Evaluator.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/main/java/org/jsoup/select/QueryParser.java,src/main/java/org/jsoup/select/QueryParser.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/main/java/org/jsoup/select/Selector.java,src/main/java/org/jsoup/select/Selector.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/test/java/org/jsoup/parser/HtmlParserTest.java,src/test/java/org/jsoup/parser/HtmlParserTest.java
027c70c94368c2793a42c0532d29f4e05a0307f8,99f925857c0c5bdecf02a729265291f3aec8d616,src/test/java/org/jsoup/select/SelectorTest.java,src/test/java/org/jsoup/select/SelectorTest.java
99f925857c0c5bdecf02a729265291f3aec8d616,3a6e7fa748edc8893e7b110cd530662f53725cee,src/main/java/org/jsoup/Jsoup.java,src/main/java/org/jsoup/Jsoup.java
3a6e7fa748edc8893e7b110cd530662f53725cee,0bcb923f05b707bc24ab2f41cb3e157fee3b0815,src/main/java/org/jsoup/Jsoup.java,src/main/java/org/jsoup/Jsoup.java
3a6e7fa748edc8893e7b110cd530662f53725cee,0bcb923f05b707bc24ab2f41cb3e157fee3b0815,src/test/java/org/jsoup/integration/ParseTest.java,src/test/java/org/jsoup/integration/ParseTest.java
0bcb923f05b707bc24ab2f41cb3e157fee3b0815,aeaeb920c5688604f6e3ccc38b5d3a3f6901ffdd,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
aeaeb920c5688604f6e3ccc38b5d3a3f6901ffdd,18c3d996cca8ed592179cf0fe311eb75b41d2b8c,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
aeaeb920c5688604f6e3ccc38b5d3a3f6901ffdd,18c3d996cca8ed592179cf0fe311eb75b41d2b8c,src/test/java/org/jsoup/integration/FuzzFixesIT.java,src/test/java/org/jsoup/integration/FuzzFixesIT.java
18c3d996cca8ed592179cf0fe311eb75b41d2b8c,2b6041f3ed7a0bbef64d33f53ba1b44043de2d74,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
2b6041f3ed7a0bbef64d33f53ba1b44043de2d74,95a767e43abf11c28f94252a01699d7a961f93fb,src/main/java/org/jsoup/nodes/Document.java,src/main/java/org/jsoup/nodes/Document.java
2b6041f3ed7a0bbef64d33f53ba1b44043de2d74,95a767e43abf11c28f94252a01699d7a961f93fb,src/main/java/org/jsoup/nodes/Element.java,src/main/java/org/jsoup/nodes/Element.java
2b6041f3ed7a0bbef64d33f53ba1b44043de2d74,95a767e43abf11c28f94252a01699d7a961f93fb,src/main/java/org/jsoup/nodes/Node.java,src/main/java/org/jsoup/nodes/Node.java
